"pincode","city","state_code","cod","prepaid","pickup","zone"
"643222","KOTAGIRI","TAMIL NADU","Y","Y","N","Z4"
"643223","OOTY","TN","Y","Y","N","Z4"
"643224","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643225","GUDALUR","TN","Y","Y","Y","Z4"
"643226","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643229","KOTAGIRI","TAMIL NADU","Y","Y","N","Z4"
"643230","COONOOR","TN","Y","Y","N","Z4"
"643231","COONOOR","TN","Y","Y","Y","Z4"
"643232","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643233","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643234","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643235","COONOOR","TN","Y","Y","Y","Z4"
"643236","Kotagiri","Tamil Nadu","Y","Y","Y","Z4"
"643237","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643238","Coonoor","Tamil Nadu","Y","Y","Y","Z4"
"643239","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643240","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643241","Gudalur","Tamil Nadu","Y","Y","Y","Z4"
"643242","Kotagiri","Tamil Nadu","Y","Y","Y","Z4"
"643243","NILGIRIS","TAMILNADU","Y","Y","Y","Z4"
"643244","COONOOR","TAMILNADU","Y","Y","N","Z4"
"643245","KOTHAGIRI","TAMILNADU","Y","Y","N","Z4"
"643246","OOTY","TN","Y","Y","Y","Z4"
"643247","OOTY","TAMIL NADU","Y","Y","N","Z4"
"643248","COONOOR","TN","Y","Y","N","Z4"
"643249","KOTHAGIRI","TAMILNADU","Y","Y","N","Z4"
"643250","GUDALUR","TAMIL NADU","Y","Y","N","Z4"
"643251","GUDALUR","TAMIL NADU","Y","Y","N","Z4"
"643252","OOTY","TN","Y","Y","Y","Z4"
"643253","PANDALUR","TAMIL NADU","Y","Y","Y","Z4"
"643254","GUDALUR","TN","Y","Y","N","Z4"
"643255","GUDALUR","TN","Y","Y","N","Z4"
"643256","OOTY","TN","Y","Y","Y","Z4"
"643257","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643258","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643259","OOTY","TN","Y","Y","Y","Z4"
"643260","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643261","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643263","GUDALUR","TN","Y","Y","N","Z4"
"643264","KOTHAGIRI","TAMILNADU","Y","Y","N","Z4"
"643265","OOTY","TAMIL NADU","N","Y","N","Z4"
"643266","KOTHAGIRI","TAMILNADU","Y","Y","N","Z4"
"643267","GUDALUR","TAMILNADU","Y","Y","Y","Z4"
"643268","COONOOR","TAMIL NADU","Y","Y","Y","Z4"
"643269","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643270","GUDALUR","TAMILNADU","Y","Y","Y","Z4"
"643271","KOTHAGIRI","TAMILNADU","Y","Y","Y","Z4"
"643272","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643273","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643275","GUDALUR","Tamilnadu","N","Y","N","Z4"
"643276","OOTY","TAMIL NADU","N","Y","N","Z4"
"643277","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643278","COONOOR","TAMILNADU","Y","Y","N","Z4"
"643279","OOTY","TAMIL NADU","Y","Y","Y","Z4"
"643280","OOTY","TN","Y","Y","N","Z4"
"643282","COONOOR","TN","Y","Y","Y","Z4"
"643291","GUDALUR","Tamilnadu","N","Y","N","Z4"
"643341","GUDALUR","Tamilnadu","N","Y","N","Z4"
"643518","OOTY","TN","Y","Y","Y","Z4"
"666213","OOTY","TAMIL NADU","Y","Y","Y",""
"670001","CANNANORE","KERALA","Y","Y","Y","Z4"
"670002","Kannur","Kerala","Y","Y","Y","Z4"
"670003","CANNANORE","KERALA","Y","Y","Y","Z4"
"670004","Kannur","KERALA","Y","Y","Y","Z4"
"670005","CANNANORE","KERALA","Y","Y","Y","Z4"
"670006","Kannur","Kerala","Y","Y","Y","Z4"
"670007","Kannur","Kerala","Y","Y","Y","Z4"
"670008","Kannur","Kerala","Y","Y","Y","Z4"
"670009","KANNUR","KL","Y","Y","Y","Z4"
"670010","Kannur","KERALA","Y","Y","Y","Z4"
"670011","KANNUR","KL","Y","Y","Y","Z4"
"670012","Kannur","KERALA","Y","Y","Y","Z4"
"670013","Kannur","Kerala","Y","Y","Y","Z4"
"670014","Kannur","Kerala","Y","Y","Y","Z4"
"670015","CANNANORE","KERALA","Y","Y","Y","Z4"
"670016","Kannur","Kerala","Y","Y","Y","Z4"
"670017","KANNUR","KL","Y","Y","Y","Z4"
"670018","Kannur","KERALA","Y","Y","Y","Z4"
"670022","KANNUR","KL","Y","Y","N","Z4"
"670051","#N/A","#N/A","Y","Y","N","Z4"
"670101","TELLICHERRY","Kerala","Y","Y","Y","Z4"
"670102","Thalassery","Kerala","Y","Y","Y","Z4"
"670103","THALASSERY","KERALA","Y","Y","Y","Z4"
"670104","KANNUR","KERALA","Y","Y","Y","Z4"
"670105","Thalassery","Kerala","Y","Y","Y","Z4"
"670106","Thalassery","Kerala","Y","Y","Y","Z4"
"670107","Kannur","KERALA","Y","Y","Y","Z4"
"670109","Thalassery","Kerala","Y","Y","Y","Z4"
"670110","Kuthuparamba","KERALA","Y","Y","Y","Z4"
"670111","Thalassery","Kerala","Y","Y","Y","Z4"
"670121","Thalassery","Kerala","Y","Y","Y","Z4"
"670141","KANNUR","KERALA","Y","Y","Y","Z4"
"670142","CANNANORE","KERALA","Y","Y","Y","Z4"
"670143","Kannur","Kerala","Y","Y","Y","Z4"
"670144","Kannur","Kerala","Y","Y","Y","Z4"
"670301","Kannur","KERALA","Y","Y","Y","Z4"
"670302","KANNUR","Kerala","Y","Y","Y","Z4"
"670303","KANNUR","Kerala","Y","Y","Y","Z4"
"670304","PAYYANUR","KL","Y","Y","Y","Z4"
"670305","Kannur","Kerala","Y","Y","Y","Z4"
"670306","CANNANORE","KERALA","Y","Y","Y","Z4"
"670307","Kannur","Kerala","Y","Y","Y","Z4"
"670308","RAMANTHALI","KERALA","Y","Y","Y","Z4"
"670309","KANNUR","KERALA","Y","Y","Y","Z4"
"670310","Kannur","KERALA","Y","Y","Y","Z4"
"670311","Kannur","Kerala","Y","Y","Y","Z4"
"670312","Kannur","Kerala","Y","Y","Y","Z4"
"670313","KANNUR","KERALA","Y","Y","Y","Z4"
"670314","KANHANGAD","KERALA","Y","Y","Y","Z4"
"670315","Kannur","Kerala","Y","Y","Y","Z4"
"670316","KANHANGAD","KERALA","Y","Y","Y","Z4"
"670317","KANNUR","KERALA","Y","Y","Y","Z4"
"670318","KANHANGAD","KERALA","Y","Y","Y","Z4"
"670319","KANNUR","KERALA","Y","Y","Y","Z4"
"670321","KANHANGAD","KERALA","Y","Y","Y","Z4"
"670322","Kannur","Kerala","Y","Y","Y","Z4"
"670325","Kannur","KERALA","Y","Y","Y","Z4"
"670327","Payyanur","Kerala","Y","Y","Y","Z4"
"670330","KANNUR","KL","Y","Y","Y","Z4"
"670331","Kannapuram","Kerala","Y","Y","Y","Z4"
"670332","KANNUR","KL","Y","Y","Y","Z4"
"670333","Kannur","Kerala","Y","Y","Y","Z4"
"670334","Kannur","Kerala","Y","Y","Y","Z4"
"670337","Kannur","Kerala","Y","Y","Y","Z4"
"670338","CANNANORE","KERALA","Y","Y","Y","Z4"
"670339","Payyanur","Kerala","Y","Y","Y","Z4"
"670343","CANNANORE","KERALA","Y","Y","Y","Z4"
"670346","Payyanur","Kerala","Y","Y","Y","Z4"
"670353","Kannur","KERALA","Y","Y","Y","Z4"
"670354","PAYYANUR","Kerala","Y","Y","N","Z4"
"670358","PAZHAYANGADI","KERALA","Y","Y","Y","Z4"
"670464","MANANTHAVADY","KERALA","Y","Y","Y","Z4"
"670501","KANNUR","KERALA","Y","Y","Y","Z4"
"670502","KORANPEEDIKA","KERALA","Y","Y","Y","Z4"
"670503","KANNUR","KERALA","Y","Y","Y","Z4"
"670504","VILAYANCODE","KERALA","Y","Y","Y","Z4"
"670507","Kannur","Kerala","Y","Y","Y","Z4"
"670511","VELLARIKUNDU","KL","Y","Y","Y","Z4"
"670521","Cheemeni","Kerala","Y","Y","Y","Z4"
"670522","CANNANORE","KERALA","Y","Y","Y","Z4"
"670543","Rajapalayam","TAMIL NADU","Y","Y","Y","Z4"
"670561","KANNUR","KL","Y","Y","Y","Z4"
"670562","KANNUR","KERALA","Y","Y","Y","Z4"
"670563","CANNANORE","KERALA","Y","Y","Y","Z4"
"670564","Kannur","Kerala","Y","Y","Y","Z4"
"670565","Kannur","Kerala","Y","Y","Y","Z4"
"670566","Kannur","Kerala","Y","Y","Y","Z4"
"670567","Kannur","Kerala","Y","Y","Y","Z4"
"670571","Alakode","Kerala","Y","Y","Y","Z4"
"670581","TALIPARAMBA","KL","Y","Y","Y","Z4"
"670582","KANNUR","Kerala","Y","Y","Y","Z4"
"670583","CANNANORE","KERALA","Y","Y","Y","Z4"
"670591","KANNUR","KERALA","Y","Y","Y","Z4"
"670592","MANIYOOR","KERALA","Y","Y","Y","Z4"
"670593","KANNUR","Kerala","Y","Y","Y","Z4"
"670594","KANNUR","KL","Y","Y","Y","Z4"
"670595","Kannur","Kerala","Y","Y","Y","Z4"
"670597","KANNUR","KL","Y","Y","Y","Z4"
"670601","Kannur","Kerala","Y","Y","Y","Z4"
"670602","CANNANORE","KERALA","Y","Y","Y","Z4"
"670603","Kannur","Kerala","Y","Y","Y","Z4"
"670604","KANNADIPARAMBA","KERALA","Y","Y","Y","Z4"
"670605","Rajapalayam","TAMIL NADU","Y","Y","Y","Z4"
"670611","KUTHUPARAMBA","KL","Y","Y","Y","Z4"
"670612","Kuthuparamba","KERALA","Y","Y","Y","Z4"
"670613","CANNANORE","KERALA","Y","Y","Y","Z4"
"670614","Kannur","Kerala","Y","Y","Y","Z4"
"670615","Rajapalayam","TAMIL NADU","Y","Y","Y","Z4"
"670621","Kannur","Kerala","Y","Y","Y","Z4"
"670622","CANNANORE","KERALA","Y","Y","Y","Z4"
"670631","KANNUR","Kerala","Y","Y","Y","Z4"
"670632","IRITTY","KL","Y","Y","Y","Z4"
"670633","KANNUR","Kerala","Y","Y","Y","Z4"
"670641","THALASSERY","KERALA","Y","Y","Y","Z4"
"670642","TELLICHERRY","Kerala","Y","Y","Y","Z4"
"670643","CANNANORE","KERALA","Y","Y","Y","Z4"
"670644","MANANTHAVADY","KERALA","Y","Y","Y","Z4"
"670645","MANANTHAVADY","KERALA","Y","Y","Y","Z4"
"670646","Mananthavadi","Kerala","Y","Y","Y","Z4"
"670647","MANANTHAVADY","KL","Y","Y","Y","Z4"
"670648","Rajapalayam","TAMIL NADU","Y","Y","Y","Z4"
"670649","THALASSERY","KERALA","Y","Y","Y","Z4"
"670650","Kuthuparamba","Kerala","Y","Y","Y","Z4"
"670651","Chavassery","Kerala","Y","Y","Y","Z4"
"670661","Thalassery","Kerala","Y","Y","Y","Z4"
"670662","THALASSERY","KL","Y","Y","Y","Z4"
"670663","Thalassery","Kerala","Y","Y","Y","Z4"
"670671","THALASSERY","KERALA","Y","Y","Y","Z4"
"670672","Mahe","Kerala","Y","Y","Y","Z4"
"670673","KELAKAM","KERALA","Y","Y","Y","Z4"
"670674","Chavassery","Kerala","Y","Y","Y","Z4"
"670675","Kannur","KERALA","Y","Y","Y","Z4"
"670676","KANNUR","KERALA","Y","Y","Y","Z4"
"670677","Peravoor","Kerala","Y","Y","Y","Z4"
"670678","Kuthuparamba","Kerala","Y","Y","Y","Z4"
"670679","Kannur","KERALA","Y","Y","Y","Z4"
"670691","Kuthuparamba","Kerala","Y","Y","Y","Z4"
"670692","KUTHUPARAMBA","KL","Y","Y","Y","Z4"
"670693","KANNUR","KERALA","Y","Y","Y","Z4"
"670694","Thalassery","Kerala","Y","Y","Y","Z4"
"670695","Kuthuparamba","Kerala","Y","Y","N","Z4"
"670701","MATTANUR","KERALA","Y","Y","Y","Z4"
"670702","Chavassery","Kerala","Y","Y","Y","Z4"
"670703","CANNANORE","KERALA","Y","Y","Y","Z4"
"670704","Chavassery","Kerala","Y","Y","Y","Z4"
"670705","CANNANORE","KERALA","Y","Y","Y","Z4"
"670706","KANNUR","Kerala","Y","Y","Y","Z4"
"670708","Chavassery","Kerala","Y","Y","Y","Z4"
"670721","Pulpally","Kerala","Y","Y","Y","Z4"
"670731","KALPETTA","KERALA","Y","Y","Y","Z4"
"670732","MANANTHAVADY","Kerala","Y","Y","Y","Z4"
"670741","PINARAYI","KERALA","Y","Y","Y","Z4"
"671121","Kasaragod","Kerala","Y","Y","Y","Z4"
"671122","KASARGOD","KERALA","Y","Y","Y","Z4"
"671123","VIDYANAGAR","KERALA","Y","Y","Y","Z4"
"671124","Kasargode","KERALA","Y","Y","Y","Z4"
"671125","Kasaragod","Kerala","Y","Y","Y","Z4"
"671128","Kasargode","KERALA","Y","Y","Y","Z4"
"671212","Kasaragod","Kerala","N","N","Y","Z4"
"671221","Kannur","Kerala","Y","Y","Y","Z4"
"671310","Nileshwar","Kerala","Y","Y","Y","Z4"
"671311","Payyanur","Kerala","Y","Y","Y","Z4"
"671312","Cheemeni","Kerala","Y","Y","Y","Z4"
"671313","CHERUVATHUR","KERALA","Y","Y","Y","Z4"
"671314","Nileshwar","Kerala","Y","Y","Y","Z4"
"671315","Kanhangad","Kerala","Y","Y","Y","Z4"
"671316","Kasaragod","Kerala","Y","Y","Y","Z4"
"671317","Kasargode","KERALA","Y","Y","Y","Z4"
"671318","Poinachi","Kerala","Y","Y","Y","Z4"
"671319","KASARGOD","KERALA","Y","Y","Y","Z4"
"671320","Kasaragod","Kerala","Y","Y","Y","Z4"
"671321","KASARAGOD","Kerala","Y","Y","Y","Z4"
"671322","Manjeshwar","Kerala","Y","Y","Y","Z4"
"671323","MANJESHWAR","KL","Y","Y","Y","Z4"
"671324","KASARAGOD","Kerala","Y","Y","Y","Z4"
"671326","VELLARIKUNDU","KL","Y","Y","Y","Z4"
"671328","KASARGODE","KERALA","Y","Y","Y","Z4"
"671329","KASARGOD","KERALA","Y","Y","Y","Z4"
"671341","PARAPPA","Kerala","Y","Y","Y","Z4"
"671344","VELLARIKUNDU","KL","Y","Y","Y","Z4"
"671345","CHERUVATHUR","KERALA","Y","Y","Y","Z4"
"671348","Manjeshwar","Kerala","Y","Y","Y","Z4"
"671349","CHERUVATHUR","KERALA","Y","Y","Y","Z4"
"671350","Kannur","Kerala","Y","Y","Y","Z4"
"671351","KANHANGAD","KL","Y","Y","Y","Z4"
"671353","KASARGODE","Kerala","Y","Y","Y","Z4"
"671357","KASARGOD","KERALA","Y","Y","Y","Z4"
"671531","Kanhangad","Kerala","Y","Y","Y","Z4"
"671532","RAJAPURAM","KERALA","Y","Y","Y","Z4"
"671533","Parappa","Kerala","Y","Y","Y","Z4"
"671534","VELLARIKUNDU","KL","Y","Y","Y","Z4"
"671535","CANNANORE","KERALA","Y","Y","N","Z4"
"671541","KUTTIKOL","KERALA","Y","Y","Y","Z4"
"671542","MULLERIA","KERALA","Y","Y","Y","Z4"
"671543","Kuttikol","Kerala","Y","Y","Y","Z4"
"671544","Kasaragod","Kerala","Y","Y","Y","Z4"
"671545","Poinachi","Kerala","Y","Y","Y","Z4"
"671551","Kasaragod","Kerala","Y","Y","Y","Z4"
"671552","Kasargode","KERALA","Y","Y","Y","Z4"
"672105","TIRUNELVELI","TAMIL NADU","N","Y","N","Z4"
"672212","Kasargode","KERALA","Y","Y","Y","Z4"
"672301","KASARGOD","KERALA","Y","Y","Y","Z4"
"673000","KOZHIKODE","KL","Y","Y","N","Z4"
"673001","Kozhikode","Kerala","Y","Y","Y","Z4"
"673002","Kozhikode","Kerala","Y","Y","Y","Z4"
"673003","CALICUT","KERALA","Y","Y","Y","Z4"
"673004","KOZHIKODE","Kerala","Y","Y","Y","Z4"
"673005","Kozhikode","Kerala","Y","Y","Y","Z4"
"673006","KOZHIKODE","KL","Y","Y","Y","Z4"
"673007","KOZHIKODE","Kerala","Y","Y","Y","Z4"
"673008","KOZHIKODE","KL","Y","Y","Y","Z4"
"673009","MOOZHIKKAL","KERALA","Y","Y","Y","Z4"
"673010","KOZHIKODE","KL","Y","Y","Y","Z4"
"673011","Kozhikode","Kerala","Y","Y","Y","Z4"
"673012","CALICUT","KERALA","Y","Y","Y","Z4"
"673013","KOZHIKODE","Kerala","Y","Y","Y","Z4"
"673014","PAMTHEERAKAVE","KERALA","Y","Y","Y","Z4"
"673015","KOZHIKODE","KERALA","Y","Y","Y","Z4"
"673016","Kozhikode","Kerala","Y","Y","Y","Z4"
"673017","Calicut","KERALA","Y","Y","Y","Z4"
"673018","KOZHIKODE","Kerala","Y","Y","Y","Z4"
"673019","PAMTHEERAKAVE","KERALA","Y","Y","Y","Z4"
"673020","KOZHIKODE","KL","Y","Y","Y","Z4"
"673021","ELATHUR","KERALA","Y","Y","Y","Z4"
"673022","KOZHIKODE","KL","Y","Y","N","Z4"
"673023","CALICUT","KERALA","Y","Y","Y","Z4"
"673024","Kozhikode","Kerala","Y","Y","Y","Z4"
"673025","Kozhikode","Kerala","Y","Y","Y","Z4"
"673026","CALICUT","KERALA","Y","Y","Y","Z4"
"673027","Kozhikode","Kerala","Y","Y","Y","Z4"
"673028","KOZHIKODE","KL","Y","Y","Y","Z4"
"673029","Kozhikode","Kerala","Y","Y","Y","Z4"
"673031","CALICUT","KERALA","Y","Y","Y","Z4"
"673032","Kozhikode","Kerala","Y","Y","Y","Z4"
"673035","KOZHIKODE","KL","Y","Y","N","Z4"
"673037","ULLIYERI","KERALA","Y","Y","Y","Z4"
"673047","Kozhikode","Kerala","N","N","Y","Z4"
"673051","CALICUT","KERALA","Y","Y","Y","Z4"
"673055","CALICUT","KERALA","N","Y","N","Z4"
"673101","Vadakara","Kerala","Y","Y","Y","Z4"
"673102","CALICUT","KERALA","Y","Y","Y","Z4"
"673103","Vadakara","Kerala","Y","Y","Y","Z4"
"673104","CALICUT","KERALA","Y","Y","Y","Z4"
"673105","Thalassery","Kerala","Y","Y","Y","Z4"
"673106","VADAKARA","KL","Y","Y","Y","Z4"
"673107","Vadakara","Kerala","Y","Y","N","Z4"
"673108","KURUNTHODI","Kerala","Y","Y","N","Z4"
"673109","CALICUT","KERALA","Y","Y","N","Z4"
"673110","VADAKARA","KL","Y","Y","Y","Z4"
"673111","Vadakara","Kerala","Y","Y","N","Z4"
"673112","VADAKARA","KL","Y","Y","N","Z4"
"673121","Kalpetta","Kerala","Y","Y","Y","Z4"
"673122","KALPETTA","KERALA","Y","Y","Y","Z4"
"673123","Kalpetta","Kerala","Y","Y","Y","Z4"
"673124","KALPETTA","KL","Y","Y","Y","Z4"
"673125","Sultan Bathery","Kerala","Y","Y","Y","Z4"
"673126","KALPETTA","KL","Y","Y","N","Z4"
"673212","Kalpetta","Kerala","Y","Y","N","Z4"
"673300","KOZHIKODE","KL","Y","Y","N","Z4"
"673301","Kozhikode","Kerala","Y","Y","Y","Z4"
"673302","KOZHIKODE","KL","Y","Y","Y","Z4"
"673303","Kozhikode","Kerala","Y","Y","Y","Z4"
"673304","QUILANDI BAZAR","KERALA","Y","Y","Y","Z4"
"673305","Koyilandy","Kerala","Y","Y","Y","Z4"
"673306","KOYILANDI","KERALA","Y","Y","Y","Z4"
"673307","KOYILANDI","Kerala","Y","Y","Y","Z4"
"673308","PAYYOLI","KERALA","Y","Y","Y","Z4"
"673309","Mahe","Kerala","Y","Y","Y","Z4"
"673310","Kannur","KERALA","Y","Y","Y","Z4"
"673311","Mahe","Kerala","Y","Y","Y","Z4"
"673312","THALASSERY","KERALA","Y","Y","Y","Z4"
"673313","Mahe","Kerala","Y","Y","Y","Z4"
"673314","MALAPPURAM","KERALA","Y","Y","Y","Z4"
"673315","Balussery","Kerala","Y","Y","Y","Z4"
"673316","Kannur","KERALA","Y","Y","Y","Z4"
"673317","Kozhikode","Kerala","Y","Y","Y","Z4"
"673318","MAHE","KERALA","Y","Y","Y","Z4"
"673319","Ulliyeri","Kerala","Y","Y","N","Z4"
"673320","TELLICHERRY","KERALA","Y","Y","Y","Z4"
"673321","Koyilandy","Kerala","Y","Y","Y","Z4"
"673322","KOYILANDI","KERALA","Y","Y","N","Z4"
"673323","Koyilandy","Kerala","Y","Y","Y","Z4"
"673324","KOZHIKODE","KL","Y","Y","Y","Z4"
"673325","Koyilandy","Kerala","Y","Y","Y","Z4"
"673326","KOZHIKODE","KL","Y","Y","Y","Z4"
"673327","Koyilandy","Kerala","Y","Y","Y","Z4"
"673328","NADAKKAVU","KERALA","Y","Y","Y","Z4"
"673330","Nilambur","Kerala","Y","Y","N","Z4"
"673333","NADAKKAVU","KERALA","Y","Y","Y","Z4"
"673338","Kondotty","Kerala","Y","Y","N","Z4"
"673500","VADAKARA","KL","Y","Y","N","Z4"
"673501","Vadakara","KERALA","Y","Y","Y","Z4"
"673502","EDACHERI","KERALA","Y","Y","Y","Z4"
"673503","Vadakara","Kerala","Y","Y","Y","Z4"
"673504","NADAPURAM","KERALA","Y","Y","Y","Z4"
"673505","Vadakara","Kerala","Y","Y","Y","Z4"
"673506","NADAPURAM","KERALA","Y","Y","Y","Z4"
"673507","Kallachi","Kerala","Y","Y","Y","Z4"
"673508","KUTTIYADI","Kerala","Y","Y","Y","Z4"
"673509","Kannur","KERALA","Y","Y","Y","Z4"
"673510","Thamarassery","Kerala","Y","Y","Y","Z4"
"673511","Kuttiady","Kerala","Y","Y","Y","Z4"
"673512","VADAKARA","KL","Y","Y","N","Z4"
"673513","Kuttiady","Kerala","Y","Y","Y","Z4"
"673514","VADAKARA","KL","Y","Y","Y","Z4"
"673515","Kuttiady","Kerala","Y","Y","Y","Z4"
"673516","Kuttiady","Kerala","Y","Y","Y","Z4"
"673517","KUTTIYADI","Kerala","Y","Y","Y","Z4"
"673518","KUTTIADY","Kerala","Y","Y","N","Z4"
"673519","Kozhikode","Kerala","Y","Y","Y","Z4"
"673520","VADAKARA","KL","Y","Y","Y","Z4"
"673521","Vadakara","Kerala","Y","Y","Y","Z4"
"673522","PAYYOLI","KERALA","Y","Y","Y","Z4"
"673523","Perambra","Kerala","Y","Y","Y","Z4"
"673524","Perambra","Kerala","Y","Y","Y","Z4"
"673525","Vadakara","KERALA","Y","Y","Y","Z4"
"673526","Perambra","Kerala","Y","Y","Y","Z4"
"673527","Perambra","Kerala","Y","Y","Y","Z4"
"673528","Kuttiady","Kerala","Y","Y","Y","Z4"
"673529","Koyilandy","Kerala","Y","Y","Y","Z4"
"673530","PAYYOLI","KERALA","Y","Y","Y","Z4"
"673531","PAYYOLI","Kerala","Y","Y","Y","Z4"
"673532","PAYYOLI","KERALA","Y","Y","Y","Z4"
"673533","Payyoli","Kerala","Y","Y","N","Z4"
"673534","QUILANDY","KL","Y","Y","Y","Z4"
"673535","Payyoli","Kerala","Y","Y","N","Z4"
"673541","PAYYOLI","KERALA","Y","Y","Y","Z4"
"673542","Vadakara","Kerala","Y","Y","Y","Z4"
"673543","Vadakara","Kerala","Y","Y","Y","Z4"
"673544","Vadakara","Kerala","Y","Y","Y","Z4"
"673555","VADAKARA","KL","Y","Y","N","Z4"
"673557","Vadakara","Kerala","Y","Y","N","Z4"
"673558","VADAKARA","KL","Y","Y","N","Z4"
"673570","Kozhikode","Kerala","Y","Y","Y","Z4"
"673571","Kozhikode","Kerala","Y","Y","Y","Z4"
"673572","Kozhikode","Kerala","Y","Y","Y","Z4"
"673573","THAMARASSERI","KERALA","Y","Y","Y","Z4"
"673574","CALICUT","KERALA","Y","Y","Y","Z4"
"673575","KALPETTA","KL","Y","Y","Y","Z4"
"673576","Kalpetta","Kerala","Y","Y","Y","Z4"
"673577","KALPETTA","KL","Y","Y","Y","Z4"
"673578","Mananthavadi","Kerala","Y","Y","Y","Z4"
"673579","Bathery","KERALA","Y","Y","Y","Z4"
"673580","Thamarassery","Kerala","Y","Y","Y","Z4"
"673581","VADUVANCHAL","KERALA","Y","Y","Y","Z4"
"673582","KODANCHERY","KERALA","Y","Y","Y","Z4"
"673583","THAMARASSERY","KL","Y","Y","Y","Z4"
"673584","Thamarassery","Kerala","Y","Y","Y","Z4"
"673585","CALICUT","KERALA","Y","Y","Y","Z4"
"673586","Thamarassery","Kerala","Y","Y","Y","Z4"
"673587","KODUVALLI","KERALA","Y","Y","N","Z4"
"673588","Koduvalli","Kerala","Y","Y","N","Z4"
"673589","THAMARASSERY","KL","Y","Y","Y","Z4"
"673591","Sultan Bathery","Kerala","Y","Y","Y","Z4"
"673592","KALPETTA","KERALA","Y","Y","Y","Z4"
"673593","Sultan Bathery","Kerala","Y","Y","Y","Z4"
"673595","SULTHAN BATHERY","KERALA","Y","Y","Y","Z4"
"673596","Pulpally","Kerala","Y","Y","Y","Z4"
"673600","THAMARASSERY","KL","Y","Y","N","Z4"
"673601","CALICUT","KERALA","Y","Y","Y","Z4"
"673602","MUKKAM","KERALA","Y","Y","Y","Z4"
"673603","Areacode","Kerala","Y","Y","Y","Z4"
"673604","KODUVALLI","KERALA","Y","Y","Y","Z4"
"673607","Areacode","Kerala","Y","Y","Y","Z4"
"673611","KOZHIKODE","KL","Y","Y","Y","Z4"
"673612","KOZHIKODE","KERALA","Y","Y","Y","Z4"
"673613","Balussery","Kerala","Y","Y","Y","Z4"
"673614","KOZHIKODE","KERALA","Y","Y","Y","Z4"
"673615","Kuttiady","Kerala","Y","Y","Y","Z4"
"673616","Kozhikode","Kerala","Y","Y","Y","Z4"
"673617","KODUVALLI","KERALA","Y","Y","Y","Z4"
"673618","Koyilandy","Kerala","Y","Y","Y","Z4"
"673619","QUILANDY","KL","Y","Y","Y","Z4"
"673620","Koyilandy","Kerala","Y","Y","Y","Z4"
"673621","QUILANDY","KL","Y","Y","Y","Z4"
"673622","QUILANDY","KL","Y","Y","Y","Z4"
"673623","QUILANDY","KL","Y","Y","Y","Z4"
"673624","Perambra","Kerala","Y","Y","Y","Z4"
"673631","FEROKE","KERALA","Y","Y","Y","Z4"
"673632","CALICUT","KERALA","Y","Y","Y","Z4"
"673633","CALICUT","KERALA","Y","Y","Y","Z4"
"673634","CALICUT","KERALA","Y","Y","Y","Z4"
"673635","KONDOTTY","KL","Y","Y","Y","Z4"
"673636","MALAPPURAM","Kerala","Y","Y","Y","Z4"
"673637","KONDOTTY","KERALA","Y","Y","Y","Z4"
"673638","Kondoty","Kerala","Y","Y","Y","Z4"
"673639","AREEKODE","KERALA","Y","Y","Y","Z4"
"673640","Areacode","Kerala","Y","Y","Y","Z4"
"673641","MALAPPURAM","KERALA","Y","Y","Y","Z4"
"673642","Malappuram","Kerala","Y","Y","Y","Z4"
"673643","MANJERI","KL","Y","Y","Y","Z4"
"673644","Areacode","Kerala","Y","Y","Y","Z4"
"673645","Malappuram","Kerala","Y","Y","Y","Z4"
"673647","MALAPPURAM","Kerala","Y","Y","Y","Z4"
"673648","KONDOTTY","KERALA","Y","Y","Y","Z4"
"673649","MALAPPURAM","Kerala","Y","Y","Y","Z4"
"673650","FEROKE","KERALA","Y","Y","Y","Z4"
"673651","MALAPPURAM","Kerala","Y","Y","Y","Z4"
"673652","Kozhikode","Kerala","Y","Y","Y","Z4"
"673653","Kozhikode","Kerala","Y","Y","Y","Z4"
"673654","QUILANDY","KL","Y","Y","N","Z4"
"673655","CALICUT","KERALA","Y","Y","Y","Z4"
"673661","Narikkuni","Kerala","Y","Y","Y","Z4"
"673692","CALICUT","KERALA","N","Y","N","Z4"
"673693","Bathery","Kerala","Y","Y","Y","Z4"
"676101","TIRUR - MALAPPURAM","KERALA","Y","Y","Y","Z4"
"676102","Tirur","Kerala","Y","Y","Y","Z4"
